Name,Smile,Activity,Path
ECKER202,O=C1c2c(N(CCCN(CCO)CCO)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER202.png
ECKER203,O=C1c2c(N(CCCCN3CCN(CCO)CC3)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER203.png
ECKER204,O=C1c2c(N(CCCCN3CCN(C)CC3)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER204.png
ECKER205,O=C1c2c(N(CCCCN3CCCCC3)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER205.png
ECKER206,O=C1c2c(N(CCCCN(CCO)CCO)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER206.png
ECKER207,O=C(O[C@H]1C(C)(C)[C@@H]2[C@](C)([C@H]3C(=O)C=C4[C@@](C)([C@@]3(C)CC2)CC[C@@]2(C)[C@H]4C[C@](C(=O)O)(C)CC2)CC1)CCC(=O)O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER207.png
ECKER208,O=C1Nc2c(C(CNC3CCN(c4nc(NCC=C)c5ncn(CC=C)c5n4)CC3)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER208.png
ECKER209,O=C1N(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c2c(N1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER209.png
ECKER210,O=C(CC(C)C)N1C(CC)C(=O)Nc2c1cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER210.png
ECKER211,O=C(C)N1c2c(C3(C(C=C)(C)C)C1N1C(=O)CN4C(=O)c5c(N=C4C1C3)cccc5)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER211.png
ECKER212,O=C(C)N1c2c(C3(C(C=C)(C)C)C1N1C(=O)C(C)N4C(=O)c5c(N=C4C1C3)cccc5)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER212.png
ECKER213,O=C1N([C@@H](c2ccc(C(C)C)cc2)Nc2c1cccc2)c1ccc([C@@H](CC)C)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER213.png
ECKER214,O=C(CCc1ccccc1)C=1C(=O)N(N(C[C@H](O)CNCCCC)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER214.png
ECKER215,O=C(CCc1ccccc1)C=1C(=O)N(N(C[C@H](O)CNC(C)C)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER215.png
ECKER216,O=C(c1ccccc1)C=1C(=O)N(N(C[C@H](O)CN(C(C)C)C(C)C)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER216.png
ECKER217,O=C(CCc1ccccc1)C=1C(=O)N(N(C[C@@H](O)CNCCC)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER217.png
ECKER218,O=C(CCc1ccccc1)C=1C(=O)N(N(C[C@@H](O)CNC(C)(C)C)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER218.png
ECKER219,O=C(c1ccccc1)C=1C(=O)N(N(C[C@@H](O)CN2CCN(c3c(C)cccc3)CC2)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER219.png
ECKER220,O=C(CCc1ccccc1)C=1C(=O)N(N(C[C@@H](O)CN2CCN(c3c(C)cccc3)CC2)C=1C)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER220.png
ECKER221,O=C1N(CCCN2CCN(c3ncccc3)CC2)N(c2ccccc2)C(c2ccccc2)=C1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER221.png
ECKER222,O=C1N(CCCN2CCN(c3ccccc3)CC2)C(C)NC1(c1ccccc1)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER222.png
ECKER223,O=C1N(CCCN2CCN(c3ccccc3)CC2)C(=O)NC1(c1ccccc1)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER223.png
ECKER224,O=C1N(CCCN2CCC(c3ccccc3)CC2)C(C)NC1(c1ccccc1)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER224.png
ECKER225,O=C1N(CCCN2CCC(c3ccccc3)CC2)C(=O)NC1(c1ccccc1)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER225.png
ECKER226,O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC2(C1)CCCC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER226.png
ECKER227,O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER227.png
ECKER228,O=C1N(C)C(C(O)C(C/C=C/C)C)C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C1CC(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER228.png
ECKER229,O=C(OC(C(C/C=C/C)C)C1N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C(=O)C(CC)NC1=O)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER229.png
ECKER230,O=C1N(C)C(C(O)C(C/C=C/C)C)C(=O)NC(CCC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C1C(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER230.png
ECKER231,O=C1N(C)C(C(O)C(C/C=C/C)C)C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C1C(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER231.png
ECKER232,O=C1N(C)C(C(O)C(C/C=C/C)C)C(=O)NC(C(O)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C1C(CC)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER232.png
ECKER233,O=C1N(C)C(C(O)C(C/C=C/C)C)C(=O)NC(C(O)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C1C(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER233.png
ECKER234,O=C(C(C/C=C/C)C)C1N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)N(C)C(=O)C(C(C)C)NC1=O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER234.png
ECKER235,O=C1C=C2[C@](C)([C@H]3C([C@@H]4[C@](C)([C@H](O)CC4)CC3)CC2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER235.png
ECKER236,O=C(CO)[C@@]1(O)[C@]2(C)[C@@H]([C@H]3[C@@H](C(=O)C2)[C@H]2C(=CC(=O)CC2)CC3)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER236.png
ECKER237,O=C1C2(C)C(C3C(C4(C)C(=CC3)CC(=O)CC4)CC2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER237.png
ECKER238,O=C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER238.png
ECKER239,O=C1C=C2C(=C3[C@@H](c4ccc(N(C)C)cc4)C[C@@]4(C)[C@@](O)(C#CC)CC[C@@H]4[C@H]3CC2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER239.png
ECKER240,O=C(CO)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER240.png
ECKER241,O=C(C)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER241.png
ECKER242,O=C(C)C=1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC=1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER242.png
ECKER243,O=C(C)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER243.png
ECKER244,O=C1C(=O)CC2C(C)(C3C(C4C(C)(C(CC)CC4)CC3)CC2)C1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER244.png
ECKER245,O=C(CO)[C@@]1(O)[C@]2(C)[C@@H]([C@H]3[C@@H]([C@@H](O)C2)[C@]2(C)C([C@H](C)C3)=CC(=O)C=C2)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER245.png
ECKER246,O=C1C=C2NC3=C(C)NCCC3=C2C=C1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER246.png
ECKER247,O=C(c1c2ncnc(N3CCN(CCc4ccccc4)CC3)c2n2c1CCCC2)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER247.png
ECKER248,O=[N+]([O-])c1c(C(=O)Nc2ccc(CCN3Cc4c(cccc4)CC3)cc2)cccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER248.png
ECKER249,O=C(Nc1ccc(CCN2Cc3c(cccc3)CC2)cc1)c1c(NC(=O)c2cnc3c(c2)cccc3)cccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER249.png
ECKER250,O=C(Nc1ccc(CCN2Cc3c(cccc3)CC2)cc1)c1c(N)cccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER250.png
ECKER251,O=[N+]([O-])c1ccc(C(=O)Nc2ccc(CCN3Cc4c(cccc4)CC3)cc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER251.png
ECKER252,O=C(Nc1ccc(CCN2Cc3c(cccc3)CC2)cc1)c1ccc(N)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER252.png
ECKER253,O=C(Nc1ccc(CCN2Cc3c(cccc3)CC2)cc1)c1cnc2c(c1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER253.png
ECKER254,O=C(Nc1ccc(-c2nc(N3CCN(CCc4ccccc4)CC3)c3n4c(c(C#N)c3n2)CCCC4)cc1)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER254.png
ECKER255,O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CCN(C)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER255.png
ECKER256,O=C(Nc1c2c(nc3N(Cc4ccccc4)CCc13)cccc2)Cc1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER256.png
ECKER257,O=C(Nc1c2c(nc3N(Cc4ccccc4)CCc13)cccc2)CN1CCCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER257.png
ECKER258,O=C(N(CC)CC)N[C@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER258.png
ECKER259,O=C(N[C@H]([C@H](O)CN1[C@@H](C(=O)NC(C)(C)C)C[C@H]2[C@H](C1)CCCC2)Cc1ccccc1)[C@H](NC(=O)c1nc2c(cc1)cccc2)CC(=O)N,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER259.png
ECKER260,O=C(N[C@H]1[C@@H](N2CCN(c3ccccc3)CC2)CCCC1)c1c(NC(=O)c2cnc3c(c2)cccc3)cccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER260.png
ECKER261,O=C(NN1CCN(c2nc(NCC=C)nc(NCC=C)n2)CC1)C1c2c(cccc2)CCc2c1cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER261.png
ECKER262,O=C(NCCN1CCN(CCNC(=O)C(CC)c2ccccc2)CC1)C(CC)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER262.png
ECKER263,O=C(NCCN(C)C)C(CCC)(c1ccccc1)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER263.png
ECKER264,O=C(NCCCN1CCN(CCCNC(=O)C(CC)c2ccccc2)CC1)C(CC)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER264.png
ECKER265,O=C(/C=C/c1nc(/C(=C\CN2CCCC2)/c2ccc(C)cc2)ccc1)N1CCCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER265.png
ECKER266,O=C(/C=C/c1nc(/C(=C\CN2CCCC2)/c2ccc(C)cc2)ccc1)N1CCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER266.png
ECKER267,O=C(N(CCN(CC)CC)CCCC)c1c2c(ccc1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER267.png
ECKER268,O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)CC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER268.png
ECKER269,O=C(N(C)c1ccccc1)/C=C/c1nc(/C(=C\CN2CCCC2)/c2ccc(C)cc2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER269.png
ECKER270,O=C(CN1CCN(c2ncnc3c(C#N)c4n(c23)CCCC4)CC1)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER270.png
ECKER271,O=C(CCn1c(CN2CCN(C/C=C/c3ccccc3)CC2)nc2c1cccc2)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER271.png
ECKER272,O=C(NC(C)C)CN1CCN(Cc2n(CCC(=O)c3ccccc3)c3c(n2)cccc3)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER272.png
ECKER273,O=[N+]([O-])c1c(C2C(C(=O)c3ccccc3)=C(C)NC(C)=C2C(=O)c2ccccc2)cccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER273.png
ECKER274,O=C(c1ccccc1)C1=C(C)NC(C)=C(C(=O)c2ccccc2)C1c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER274.png
ECKER275,O=C(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER275.png
ECKER276,O(C)c1c2Oc3c4OCOc4cc4c3C(N(C)CC4)Cc3ccc(Oc4c(OC)ccc(c4)CC4N(C)CCc(c4c2)c1)cc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER276.png
ECKER277,O=C(/C=C/C=C/c1cc2OCOc2cc1)N1CCCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER277.png
ECKER278,O=C1N([C@H](c2cc3OCOc3cc2)Nc2c1cccc2)c1ccc(C(C)(C)C)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER278.png
ECKER279,C(=C\CC/C(=C\CN1CCN(Cc2cc3OCOc3cc2)CC1)/C)(\CC/C=C(\C)/C)/C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER279.png
ECKER280,O(C)c1c(OC)cc2c(C(CCc3cc4OCOc4cc3)N(C)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER280.png
ECKER281,O=C(N1CCCCC1)C1C(/C=C/c2cc3OCOc3cc2)C(c2cc3OCOc3cc2)C=CC1C(=O)N1CCCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER281.png
ECKER282,O=C(OC1C(C)C(O)C(C)C(O)C(C)/C=C/C=C(\C)/C(=O)Nc2c(/C=N\N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4OC(C)(C(=O)c34)O/C=C/C(OC)C1C)c2O)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER282.png
ECKER283,O=C(OCCN1CCCCC1)c1c2OC(c3ccccc3)=C(C)C(=O)c2ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER283.png
ECKER284,O=C(Nc1ccc(OCCN(CCc2cc(OC)c(OC)cc2)C)cc1)c1c2Oc3c(C(=O)c2ccc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER284.png
ECKER285,C(N1CCCCC1)[C@H]1[C@H](Cc2ccccc2)c2c(O1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER285.png
ECKER286,O=C(N1CCCCC1)[C@H]1[C@H](Cc2ccccc2)c2c(O1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER286.png
ECKER287,N(CC=C)c1nc(NCC=C)nc(N2CCC(NCC3c4c(Oc5c3cccc5)cccc4)CC2)n1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER287.png
ECKER288,O(CCN(CC)CC)c1ccc(C2C(c3ccc(OC)cc3)C(=O)Oc3c2cccc3)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER288.png
ECKER289,O=C1c2c(OC(c3ccccc3)=C1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER289.png
ECKER290,O(C)c1c(OC)c(C=2Oc3c(C(=O)C=2)cccc3)ccc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER290.png
ECKER291,O(C)c1c(OC)ccc(C=2Oc3c(C(=O)C=2)cccc3)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER291.png
ECKER292,O=C(Nc1c(-c2nn(-c3ccc(CCN4Cc5c(cc(OC)c(OC)c5)CC4)cc3)nn2)cc(OC)c(OC)c1)C=1Oc2c(C(=O)C=1)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER292.png
ECKER293,O(C)c1c(OC)ccc(C=2Oc3c(C(=O)C=2)ccc(OC)c3)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER293.png
ECKER294,O(C)c1c(OC)ccc(C2=C(O)C(=O)c3c(O2)cc(O)cc3)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER294.png
ECKER295,O[C@@H]1[C@@H](N2CCN(Cc3ccccc3)CC2)c2c(OC1(C)C)ccc(C#N)c2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER295.png
ECKER296,O=C(OC(C)(C)C)CN(Cc1ccccc1)[C@@H]1[C@@H](O)C(C)(C)Oc2c1cc(C#N)cc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER296.png
ECKER297,O(C)c1cc2C(N3CCN(C)CC3)=Cc3c(Oc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER297.png
ECKER298,O(C)c1c(OC)ccc(C2=C(OC)C(=O)c3c(O2)ccc(OC)c3)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER298.png
ECKER299,O=C(Oc1c(OCc2ccccc2)c2C(=O)C=C(c3ccccc3)Oc2cc1OC(=O)C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER299.png
ECKER300,O(CCCCCC)c1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCCCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER300.png
ECKER301,O(CCCCC)c1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER301.png
ECKER302,O(CCCC)c1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER302.png
ECKER303,O(CCC)c1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER303.png
ECKER304,O(CC)c1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER304.png
ECKER305,O(C)c1c(OC)c(OC)c2OC(c3ccc(OC)cc3)=CC(=O)c2c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER305.png
ECKER306,O(C)c1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER306.png
ECKER307,O(C)c1c(OC)c2C(=O)C=C(c3cc(OC)c(OC)cc3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER307.png
ECKER308,O(C)c1c(OC)c2C(=O)C=C(c3cc(OC)c(OC)c(OC)c3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER308.png
ECKER309,O=C(Oc1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OC)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER309.png
ECKER310,O=C(Oc1c(OC)c2C(=O)C=C(c3ccccc3)Oc2cc1OC(=O)C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER310.png
ECKER311,O=C(Oc1c(OC(=O)C)c2C(=O)C=C(c3ccccc3)Oc2cc1Oc1ccccc1)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER311.png
ECKER312,O=C(Oc1c(OC(=O)C)c2C(=O)C=C(c3ccccc3)Oc2cc1OCc1ccccc1)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER312.png
ECKER313,O=C(Oc1c(OC(=O)C)c2C(=O)C=C(c3ccccc3)Oc2cc1OC(=O)C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER313.png
ECKER314,O(c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1O)c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER314.png
ECKER315,O=C(Oc1c(OCc2ccccc2)c(O)c2C(=O)C=C(c3ccccc3)Oc2c1)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER315.png
ECKER316,O(CCCCCCCC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCCCCCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER316.png
ECKER317,O(CCCCC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER317.png
ECKER318,O(CCCC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER318.png
ECKER319,O(CCC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER319.png
ECKER320,O(CCC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER320.png
ECKER321,O(CCC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER321.png
ECKER322,O(CC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER322.png
ECKER323,O(CC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER323.png
ECKER324,O(CC)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER324.png
ECKER325,O(C)c1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER325.png
ECKER326,O=C(Oc1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1OC(=O)C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER326.png
ECKER327,O=C(Oc1c(O)c2C(=O)C=C(c3ccccc3)Oc2cc1O)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER327.png
ECKER328,O=C(Nc1ccc(OCCN(CCc2cc(OC)c(OC)cc2)C)cc1)c1c2Oc3c(Oc2ccc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER328.png
